Name,Location,Ratings,Category,Category Details,Points,Pricing
ANAインターコンチネンタル石垣リゾート,沖縄県・石垣島 [全458室],4.33- 良い（475件）,デラックスコーラル ツインルーム 1～2階,ツイン 50平米,ポイント2%分利用で,"31,400円～朝食付 2名税込 30,772円～"
ANAインターコンチネンタル石垣リゾート,沖縄県・石垣島 [全458室],4.33- 良い（475件）,お部屋タイプおまかせ　ベイルーム 2～7階,ツイン 43平米,ポイント2%分利用で,"36,000円～2名税込 35,280円～"
ANAインターコンチネンタル石垣リゾート,沖縄県・石垣島 [全458室],4.33- 良い（475件）,お部屋タイプおまかせ　ベイルーム 2～7階,ツイン 43平米,ポイント2%分利用で,"41,000円～朝食付 2名税込 40,180円～"
ANAインターコンチネンタル石垣リゾート,沖縄県・石垣島 [全458室],4.33- 良い（475件）,デラックス　ベイルーム　2～5階,ツイン 43平米,ポイント2%分利用で,"36,000円～2名税込 35,280円～"
ANAインターコンチネンタル石垣リゾート,沖縄県・石垣島 [全458室],4.33- 良い（475件）,デラックス　ベイルーム　2～5階,ツイン 43平米,ポイント2%分利用で,"41,000円～朝食付 2名税込 40,180円～"
ANAインターコンチネンタル石垣リゾート,沖縄県・石垣島 [全458室],4.33- 良い（475件）,プレミアム　ベイルーム　6～7階,ツイン 43平米,ポイント2%分利用で,"51,000円～朝食付 2名税込 49,980円～"
ANAインターコンチネンタル石垣リゾート,沖縄県・石垣島 [全458室],4.33- 良い（475件）,クラブインターコンチネンタル　デラックスルーム　2～5階,ツイン 43.2平米,ポイント2%分利用で,"52,800円～朝食付 2名税込 51,744円～"
ヴィラブ リゾート,沖縄県・伊良部島 [全6室],4.84- 最高（41件）,【プライベートプール付き】ヴィラ スイート　総面積330平米,ツイン 40平米／プライベートプール、東屋,ポイント25%分利用で,"56,000円～朝食付 2名税込 42,000円～"
ヴィラブ リゾート,沖縄県・伊良部島 [全6室],4.84- 最高（41件）,【プライベートプール付き】ヴィラ スイート　総面積330平米,ツイン 40平米／プライベートプール、東屋,ポイント25%分利用で,"76,000円～夕朝食付 2名税込 57,000円～"
ヴィラブ リゾート,沖縄県・伊良部島 [全6室],4.84- 最高（41件）,【プライベートプール付き】ヴィラ スイート　総面積330平米,ツイン 40平米／プライベートプール、東屋,ポイント25%分利用で,"94,000円～朝食付 2名税込 70,500円～"
ヴィラブ リゾート,沖縄県・伊良部島 [全6室],4.84- 最高（41件）,【プライベートプール付き】ヴィラ スイート　総面積330平米,ツイン 40平米／プライベートプール、東屋,ポイント25%分利用で,"114,000円～夕朝食付 2名税込 85,500円～"
ホテルシギラミラージュ,沖縄県・宮古島市 [全160室],4.48- 良い（231件）,スーペリアルーム（52平米/2-4階）＜眺望指定なし＞,ツイン 52平米,ポイント15%分利用で,"45,560円～朝食付 2名税込 38,735円～"
ホテルシギラミラージュ,沖縄県・宮古島市 [全160室],4.48- 良い（231件）,スーペリアルーム（52平米/5-8階）＜サンセットビュー＞,ツイン 52平米,ポイント15%分利用で,"48,780円～朝食付 2名税込 41,475円～"
ホテルシギラミラージュ,沖縄県・宮古島市 [全160室],4.48- 良い（231件）,デラックスルーム＜テラスジャグジー付＞,ツイン 64平米,ポイント15%分利用で,"51,340円～朝食付 2名税込 43,645円～"
ホテルシギラミラージュ,沖縄県・宮古島市 [全160室],4.48- 良い（231件）,スーペリアルーム（52平米/5-8階）＜オーシャンビュー＞,ツイン 52平米,ポイント15%分利用で,"54,560円～朝食付 2名税込 46,385円～"
ホテルシギラミラージュ,沖縄県・宮古島市 [全160室],4.48- 良い（231件）,ジュニアスイート＜デイベッド・テラスジャグジー付＞,ツイン 68平米,ポイント15%分利用で,"57,460円～朝食付 2名税込 48,850円～"
ホテルシギラミラージュ,沖縄県・宮古島市 [全160室],4.48- 良い（231件）,デラックススイート1ベッドルーム＜テラスジャグジー付＞,ツイン 81平米,ポイント15%分利用で,"63,920円～朝食付 2名税込 54,335円～"
ホテルシギラミラージュ,沖縄県・宮古島市 [全160室],4.48- 良い（231件）,プールヴィラプレミア1F　温水プライベートプール・ラウンジ,ツイン 62平米,ポイント15%分利用で,"63,920円～朝食付 2名税込 54,335円～"
ホテルシギラミラージュ,沖縄県・宮古島市 [全160室],4.48- 良い（231件）,プールヴィラプレミア2F　温水プライベートプール・ラウンジ,ツイン 62平米,ポイント15%分利用で,"73,940円～朝食付 2名税込 62,855円～"
ホテルシギラミラージュ,沖縄県・宮古島市 [全160室],4.48- 良い（231件）,ファミリープールスイート＜お子様用プライベートプール付＞,ツイン 68平米,ポイント15%分利用で,"78,400円～朝食付 2名税込 66,640円～"
ホテルシギラミラージュ,沖縄県・宮古島市 [全160室],4.48- 良い（231件）,ミラージュフロア・デラックススイート＜ラウンジ利用付＞,ツイン 79平米,ポイント15%分利用で,"80,740円～朝食付 2名税込 68,635円～"
宮古島東急ホテル＆リゾーツ,沖縄県・宮古島 [全247室],4.44- 良い（161件）,禁煙スタンダードツイン（1名～2名様利用）,ツイン 32.2～33.8平米,ポイント15%分利用で,"28,600円～朝食付 2名税込 24,310円～"
宮古島東急ホテル＆リゾーツ,沖縄県・宮古島 [全247室],4.44- 良い（161件）,禁煙スタンダードツイン（1名～2名様利用）,ツイン 32.2～33.8平米,ポイント15%分利用で,"42,900円～2名税込 36,465円～"
宮古島東急ホテル＆リゾーツ,沖縄県・宮古島 [全247室],4.44- 良い（161件）,禁煙ファミリー洋室（1名～2名様利用）1階ガーデンビュー,ツイン 44.2～46.4平米,ポイント15%分利用で,"30,800円～朝食付 2名税込 26,180円～"
宮古島東急ホテル＆リゾーツ,沖縄県・宮古島 [全247室],4.44- 良い（161件）,禁煙オーシャンデラックスツイン（1名～2名様利用）,ツイン 32.2～33.8平米,ポイント15%分利用で,"33,000円～朝食付 2名税込 28,050円～"
宮古島東急ホテル＆リゾーツ,沖縄県・宮古島 [全247室],4.44- 良い（161件）,禁煙オーシャンデラックスツイン（1名～2名様利用）,ツイン 32.2～33.8平米,ポイント15%分利用で,"60,500円～2名税込 51,425円～"
宮古島東急ホテル＆リゾーツ,沖縄県・宮古島 [全247室],4.44- 良い（161件）,禁煙 和洋室（2名様利用）2階ガーデンビュー,和洋室 38.2～40.1平米,ポイント15%分利用で,"35,200円～朝食付 2名税込 29,920円～"
宮古島東急ホテル＆リゾーツ,沖縄県・宮古島 [全247室],4.44- 良い（161件）,禁煙スーペリアツイン（1名～2名様利用）,ツイン 40.8～43.7平米,ポイント15%分利用で,"37,400円～朝食付 2名税込 31,790円～"
宮古島東急ホテル＆リゾーツ,沖縄県・宮古島 [全247室],4.44- 良い（161件）,禁煙プレミアムツイン／ワイドビュールーム（1名～2名様利用）,ツイン 40.8～43.7平米,ポイント15%分利用で,"39,600円～朝食付 2名税込 33,660円～"
宮古島東急ホテル＆リゾーツ,沖縄県・宮古島 [全247室],4.44- 良い（161件）,禁煙プレミアムツイン／ワイドビュールーム（1名～2名様利用）,ツイン 40.8～43.7平米,ポイント15%分利用で,"64,900円～2名税込 55,165円～"
宮古島東急ホテル＆リゾーツ,沖縄県・宮古島 [全247室],4.44- 良い（161件）,禁煙プレミアムツイン／ビューバスルーム（1名～2名様利用）,ツイン 41.3平米,ポイント15%分利用で,"41,800円～朝食付 2名税込 35,530円～"
宮古島東急ホテル＆リゾーツ,沖縄県・宮古島 [全247室],4.44- 良い（161件）,禁煙グランドツイン／ワイドビュールーム（1名～2名様利用）,ツイン 40.8～43.7平米,ポイント15%分利用で,"44,000円～朝食付 2名税込 37,400円～"
宮古島東急ホテル＆リゾーツ,沖縄県・宮古島 [全247室],4.44- 良い（161件）,禁煙グランドツイン／ビューバスルーム（1名～2名様利用）,ツイン 41.3平米,ポイント15%分利用で,"46,200円～朝食付 2名税込 39,270円～"
宮古島来間リゾート　シーウッドホテル,沖縄県・来間島 [全169室],4.49- 良い（269件）,デラックスルーム　首里ハウス ツイン,ツイン 42平米／洋室　ツインルーム、テラス付,ポイント15%分利用で,"22,560円～朝食付 2名税込 19,185円～"
宮古島来間リゾート　シーウッドホテル,沖縄県・来間島 [全169室],4.49- 良い（269件）,デラックスルーム　首里ハウス ツイン,ツイン 42平米／洋室　ツインルーム、テラス付,ポイント15%分利用で,"23,800円～2名税込 20,230円～"
宮古島来間リゾート　シーウッドホテル,沖縄県・来間島 [全169室],4.49- 良い（269件）,デラックスルーム　首里ハウス ツイン,ツイン 42平米／洋室　ツインルーム、テラス付,ポイント15%分利用で,"38,930円～夕朝食付 2名税込 33,095円～"
宮古島来間リゾート　シーウッドホテル,沖縄県・来間島 [全169室],4.49- 良い（269件）,ジュニアスイート　首里ハウス　ツイン,ツイン 78平米／洋室　ツイン、テラス付,ポイント15%分利用で,"38,930円～朝食付 2名税込 33,095円～"
宮古島来間リゾート　シーウッドホテル,沖縄県・来間島 [全169室],4.49- 良い（269件）,ジュニアスイート　首里ハウス　ツイン,ツイン 78平米／洋室　ツイン、テラス付,ポイント15%分利用で,"53,890円～夕朝食付 2名税込 45,820円～"
宮古島来間リゾート　シーウッドホテル,沖縄県・来間島 [全169室],4.49- 良い（269件）,プレミア プールビラハウス,一棟貸し 73平米／洋室　スタジオ、テラス+プール,ポイント15%分利用で,"39,200円～朝食付 2名税込 33,320円～"
宮古島来間リゾート　シーウッドホテル,沖縄県・来間島 [全169室],4.49- 良い（269件）,プレミア プールビラハウス,一棟貸し 73平米／洋室　スタジオ、テラス+プール,ポイント15%分利用で,"44,600円～2名税込 37,910円～"
宮古島来間リゾート　シーウッドホテル,沖縄県・来間島 [全169室],4.49- 良い（269件）,プレミア プールビラハウス,一棟貸し 73平米／洋室　スタジオ、テラス+プール,ポイント15%分利用で,"56,610円～夕朝食付 2名税込 48,120円～"
宮古島来間リゾート　シーウッドホテル,沖縄県・来間島 [全169室],4.49- 良い（269件）,プレミアプールビラハウス　お部屋タイプおまかせ,一棟貸し 73平米／洋室　スタジオ、テラス+プール,ポイント15%分利用で,"44,100円～朝食付 2名税込 37,485円～"
宮古島来間リゾート　シーウッドホテル,沖縄県・来間島 [全169室],4.49- 良い（269件）,プレミアプールビラハウス　お部屋タイプおまかせ,一棟貸し 73平米／洋室　スタジオ、テラス+プール,ポイント15%分利用で,"59,940円～夕朝食付 2名税込 50,955円～"
宮古島来間リゾート　シーウッドホテル,沖縄県・来間島 [全169室],4.49- 良い（269件）,エグゼクティブ プールビラハウス,一棟貸し 97平米／洋室　１ベッドルーム+リビングルーム、テラス+プール付,ポイント15%分利用で,"55,080円～朝食付 2名税込 46,830円～"
宮古島来間リゾート　シーウッドホテル,沖縄県・来間島 [全169室],4.49- 良い（269件）,エグゼクティブ プールビラハウス,一棟貸し 97平米／洋室　１ベッドルーム+リビングルーム、テラス+プール付,ポイント15%分利用で,"70,040円～夕朝食付 2名税込 59,540円～"
宮古島来間リゾート　シーウッドホテル,沖縄県・来間島 [全169室],4.49- 良い（269件）,エグゼクティブプールビラハウス＋ミニキッチン付,一棟貸し 97平米／洋室　１ベッドルーム+リビングルーム、テラス+プール付,ポイント15%分利用で,"62,560円～朝食付 2名税込 53,185円～"
